job,rep,n_qubits,exp_val,n_shots,ideal,timestamp
j13_allan_probe_long,150,4,0.787109,2048,0.981197,2026-06-21T18:56:50.936976+00:00
j13_allan_probe_long,151,4,0.769531,2048,0.981197,2026-06-21T18:57:04.061791+00:00
j13_allan_probe_long,152,4,0.756836,2048,0.981197,2026-06-21T18:57:17.179160+00:00
j13_allan_probe_long,153,4,0.727539,2048,0.981197,2026-06-21T18:57:30.382140+00:00
j13_allan_probe_long,154,4,0.759766,2048,0.981197,2026-06-21T18:57:41.217373+00:00
j13_allan_probe_long,155,4,0.741211,2048,0.981197,2026-06-21T18:57:54.247347+00:00
j13_allan_probe_long,156,4,0.789062,2048,0.981197,2026-06-21T18:58:07.418527+00:00
j13_allan_probe_long,157,4,0.770508,2048,0.981197,2026-06-21T18:58:20.437987+00:00
j13_allan_probe_long,158,4,0.762695,2048,0.981197,2026-06-21T18:58:31.405138+00:00
j13_allan_probe_long,159,4,0.774414,2048,0.981197,2026-06-21T18:58:42.367236+00:00
j13_allan_probe_long,160,4,0.759766,2048,0.981197,2026-06-21T18:58:55.371788+00:00
j13_allan_probe_long,161,4,0.750977,2048,0.981197,2026-06-21T18:59:08.598300+00:00
j13_allan_probe_long,162,4,0.763672,2048,0.981197,2026-06-21T18:59:19.611651+00:00
j13_allan_probe_long,163,4,0.764648,2048,0.981197,2026-06-21T18:59:32.790587+00:00
j13_allan_probe_long,164,4,0.749023,2048,0.981197,2026-06-21T18:59:46.072211+00:00
j13_allan_probe_long,165,4,0.772461,2048,0.981197,2026-06-21T18:59:59.286468+00:00
j13_allan_probe_long,166,4,0.781250,2048,0.981197,2026-06-21T19:00:12.491547+00:00
j13_allan_probe_long,167,4,0.771484,2048,0.981197,2026-06-21T19:00:23.217442+00:00
j13_allan_probe_long,168,4,0.760742,2048,0.981197,2026-06-21T19:00:38.435829+00:00
j13_allan_probe_long,169,4,0.749023,2048,0.981197,2026-06-21T19:00:49.318758+00:00
j13_allan_probe_long,170,4,0.772461,2048,0.981197,2026-06-21T19:01:02.202964+00:00
j13_allan_probe_long,171,4,0.759766,2048,0.981197,2026-06-21T19:01:15.420373+00:00
j13_allan_probe_long,172,4,0.758789,2048,0.981197,2026-06-21T19:01:28.535627+00:00
j13_allan_probe_long,173,4,0.760742,2048,0.981197,2026-06-21T19:01:39.384728+00:00
j13_allan_probe_long,174,4,0.754883,2048,0.981197,2026-06-21T19:01:52.519880+00:00
j13_allan_probe_long,175,4,0.744141,2048,0.981197,2026-06-21T19:02:05.764853+00:00
j13_allan_probe_long,176,4,0.775391,2048,0.981197,2026-06-21T19:02:18.989135+00:00
j13_allan_probe_long,177,4,0.795898,2048,0.981197,2026-06-21T19:02:29.976100+00:00
j13_allan_probe_long,178,4,0.760742,2048,0.981197,2026-06-21T19:02:40.685864+00:00
j13_allan_probe_long,179,4,0.757812,2048,0.981197,2026-06-21T19:02:53.757837+00:00
j13_allan_probe_long,180,4,0.747070,2048,0.981197,2026-06-21T19:03:06.923051+00:00
j13_allan_probe_long,181,4,0.789062,2048,0.981197,2026-06-21T19:03:17.802311+00:00
j13_allan_probe_long,182,4,0.776367,2048,0.981197,2026-06-21T19:03:30.875908+00:00
j13_allan_probe_long,183,4,0.770508,2048,0.981197,2026-06-21T19:03:43.882596+00:00
j13_allan_probe_long,184,4,0.790039,2048,0.981197,2026-06-21T19:03:56.992797+00:00
j13_allan_probe_long,185,4,0.755859,2048,0.981197,2026-06-21T19:04:10.105571+00:00
j13_allan_probe_long,186,4,0.752930,2048,0.981197,2026-06-21T19:04:23.149430+00:00
j13_allan_probe_long,187,4,0.753906,2048,0.981197,2026-06-21T19:04:36.304324+00:00
j13_allan_probe_long,188,4,0.732422,2048,0.981197,2026-06-21T19:04:49.362261+00:00
j13_allan_probe_long,189,4,0.810547,2048,0.981197,2026-06-21T19:05:00.389408+00:00
j13_allan_probe_long,190,4,0.755859,2048,0.981197,2026-06-21T19:05:13.665149+00:00
j13_allan_probe_long,191,4,0.769531,2048,0.981197,2026-06-21T19:05:26.664987+00:00
j13_allan_probe_long,192,4,0.753906,2048,0.981197,2026-06-21T19:05:37.611647+00:00
j13_allan_probe_long,193,4,0.768555,2048,0.981197,2026-06-21T19:05:48.549196+00:00
j13_allan_probe_long,194,4,0.758789,2048,0.981197,2026-06-21T19:06:01.708205+00:00
j13_allan_probe_long,195,4,0.756836,2048,0.981197,2026-06-21T19:06:15.000757+00:00
j13_allan_probe_long,196,4,0.743164,2048,0.981197,2026-06-21T19:06:25.931901+00:00
j13_allan_probe_long,197,4,0.735352,2048,0.981197,2026-06-21T19:06:39.043191+00:00
j13_allan_probe_long,198,4,0.774414,2048,0.981197,2026-06-21T19:06:52.160029+00:00
j13_allan_probe_long,199,4,0.733398,2048,0.981197,2026-06-21T19:07:05.128356+00:00
j13_allan_probe_long,200,4,0.770508,2048,0.981197,2026-06-21T19:07:18.362232+00:00
j13_allan_probe_long,201,4,0.755859,2048,0.981197,2026-06-21T19:07:31.296196+00:00
j13_allan_probe_long,202,4,0.747070,2048,0.981197,2026-06-21T19:07:42.200028+00:00
j13_allan_probe_long,203,4,0.763672,2048,0.981197,2026-06-21T19:07:55.146731+00:00
j13_allan_probe_long,204,4,0.776367,2048,0.981197,2026-06-21T19:08:08.124996+00:00
j13_allan_probe_long,205,4,0.752930,2048,0.981197,2026-06-21T19:08:21.214418+00:00
j13_allan_probe_long,206,4,0.749023,2048,0.981197,2026-06-21T19:08:34.147938+00:00
j13_allan_probe_long,207,4,0.772461,2048,0.981197,2026-06-21T19:08:47.178047+00:00
j13_allan_probe_long,208,4,0.759766,2048,0.981197,2026-06-21T19:08:57.970422+00:00
j13_allan_probe_long,209,4,0.792969,2048,0.981197,2026-06-21T19:09:08.775619+00:00
j13_allan_probe_long,210,4,0.742188,2048,0.981197,2026-06-21T19:09:21.902254+00:00
j13_allan_probe_long,211,4,0.751953,2048,0.981197,2026-06-21T19:09:34.903375+00:00
j13_allan_probe_long,212,4,0.770508,2048,0.981197,2026-06-21T19:09:45.846310+00:00
j13_allan_probe_long,213,4,0.776367,2048,0.981197,2026-06-21T19:09:58.931877+00:00
j13_allan_probe_long,214,4,0.754883,2048,0.981197,2026-06-21T19:10:11.981597+00:00
j13_allan_probe_long,215,4,0.763672,2048,0.981197,2026-06-21T19:10:25.014000+00:00
j13_allan_probe_long,216,4,0.770508,2048,0.981197,2026-06-21T19:10:38.084949+00:00
j13_allan_probe_long,217,4,0.783203,2048,0.981197,2026-06-21T19:10:51.170995+00:00
j13_allan_probe_long,218,4,0.775391,2048,0.981197,2026-06-21T19:11:02.105430+00:00
j13_allan_probe_long,219,4,0.752930,2048,0.981197,2026-06-21T19:11:15.361301+00:00
